date,object_name,plan,fact,unit,cloudiness,temperature,wind_speed
2023-08-20 08:00:00,Zadarya,"10,319","10,6",MWh,0.0,36.0,3.0
2023-08-20 09:00:00,Zadarya,"10,768","10,927",MWh,0.0,37.0,3.0
2023-08-20 10:00:00,Zadarya,"10,329","10,624",MWh,0.0,38.0,3.0
2023-08-20 11:00:00,Zadarya,"9,366","9,706",MWh,0.0,38.0,3.0
2023-08-20 12:00:00,Zadarya,"7,806","8,027",MWh,0.0,37.0,3.0
2023-08-20 13:00:00,Zadarya,"5,595","5,692",MWh,0.0,35.0,2.0
2023-08-20 14:00:00,Zadarya,"2,881","2,846",MWh,0.0,34.0,2.0
2023-08-20 15:00:00,Zadarya,"0,606","0,571",MWh,0.0,32.0,2.0
2023-08-20 16:00:00,Zadarya,"0,023","0,012",MWh,0.0,30.0,2.0
2023-08-20 17:00:00,Zadarya,0,0,MWh,0.0,28.0,2.0
2023-08-20 18:00:00,Zadarya,0,0,MWh,0.0,25.0,2.0
2023-08-20 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-20 20:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-20 21:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-20 22:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-20 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-21 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-21 01:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-21 02:00:00,Zadarya,"0,027","0,026",MWh,0.0,23.0,2.0
2023-08-21 03:00:00,Zadarya,"0,429","0,477",MWh,0.0,25.0,2.0
2023-08-21 04:00:00,Zadarya,"2,459","2,474",MWh,0.0,27.0,2.0
2023-08-21 05:00:00,Zadarya,"5,197","5,309",MWh,0.0,30.0,2.0
2023-08-21 06:00:00,Zadarya,"7,485","7,658",MWh,0.0,32.0,2.0
2023-08-21 07:00:00,Zadarya,"9,101","9,241",MWh,0.0,34.0,3.0
2023-08-21 08:00:00,Zadarya,"10,07","10,423",MWh,0.0,36.0,3.0
2023-08-21 09:00:00,Zadarya,"10,509","10,764",MWh,0.0,37.0,3.0
2023-08-21 10:00:00,Zadarya,"10,08","10,37",MWh,0.0,38.0,3.0
2023-08-21 11:00:00,Zadarya,"9,14","9,436",MWh,0.0,38.0,3.0
2023-08-21 12:00:00,Zadarya,"7,617","7,794",MWh,0.0,37.0,3.0
2023-08-21 13:00:00,Zadarya,"5,46","4,485",MWh,0.0,35.0,2.0
2023-08-21 14:00:00,Zadarya,"2,812","2,697",MWh,0.0,34.0,2.0
2023-08-21 15:00:00,Zadarya,"0,592","0,509",MWh,0.0,32.0,2.0
2023-08-21 16:00:00,Zadarya,"0,022","0,006",MWh,0.0,30.0,2.0
2023-08-21 17:00:00,Zadarya,0,0,MWh,0.0,28.0,2.0
2023-08-21 18:00:00,Zadarya,0,0,MWh,0.0,25.0,2.0
2023-08-21 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-21 20:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-21 21:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-21 22:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-21 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-22 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-22 01:00:00,Zadarya,0,0,MWh,0.0,20.0,2.0
2023-08-22 02:00:00,Zadarya,"0,027","0,016",MWh,0.0,23.0,2.0
2023-08-22 03:00:00,Zadarya,"0,431","0,518",MWh,1.0,25.0,3.0
2023-08-22 04:00:00,Zadarya,"2,474","2,48",MWh,1.0,28.0,3.0
2023-08-22 05:00:00,Zadarya,"5,229","5,272",MWh,1.0,30.0,3.0
2023-08-22 06:00:00,Zadarya,"7,531","7,082",MWh,1.0,32.0,3.0
2023-08-22 07:00:00,Zadarya,"9,157","9,184",MWh,1.0,34.0,3.0
2023-08-22 08:00:00,Zadarya,"10,132","10,185",MWh,1.0,35.0,3.0
2023-08-22 09:00:00,Zadarya,"10,574","10,612",MWh,1.0,36.0,3.0
2023-08-22 10:00:00,Zadarya,"10,143","9,004",MWh,1.0,36.0,3.0
2023-08-22 11:00:00,Zadarya,"9,197","9,319",MWh,1.0,37.0,3.0
2023-08-22 12:00:00,Zadarya,"7,664","7,644",MWh,1.0,36.0,6.0
2023-08-22 13:00:00,Zadarya,"5,494","5,212",MWh,1.0,36.0,6.0
2023-08-22 14:00:00,Zadarya,"2,829","2,668",MWh,1.0,35.0,6.0
2023-08-22 15:00:00,Zadarya,"0,596","0,529",MWh,0.0,33.0,4.0
2023-08-22 16:00:00,Zadarya,"0,022","0,007",MWh,0.0,31.0,4.0
2023-08-22 17:00:00,Zadarya,0,0,MWh,0.0,29.0,4.0
2023-08-22 18:00:00,Zadarya,0,0,MWh,0.0,28.0,3.0
2023-08-22 19:00:00,Zadarya,0,0,MWh,0.0,36.0,3.0
2023-08-22 20:00:00,Zadarya,0,0,MWh,0.0,25.0,3.0
2023-08-22 21:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-22 22:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-22 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-23 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-23 01:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-23 02:00:00,Zadarya,"0,027","0,02",MWh,1.0,22.0,2.0
2023-08-23 03:00:00,Zadarya,"0,429","0,52",MWh,1.0,24.0,2.0
2023-08-23 04:00:00,Zadarya,"2,459","2,273",MWh,1.0,28.0,2.0
2023-08-23 05:00:00,Zadarya,"5,197","5,356",MWh,1.0,31.0,2.0
2023-08-23 06:00:00,Zadarya,"7,485","5,998",MWh,1.0,34.0,4.0
2023-08-23 07:00:00,Zadarya,"9,101","8,827",MWh,1.0,35.0,4.0
2023-08-23 08:00:00,Zadarya,"10,07","9,473",MWh,1.0,36.0,4.0
2023-08-23 09:00:00,Zadarya,"10,509","7,081",MWh,1.0,37.0,5.0
2023-08-23 10:00:00,Zadarya,"10,08","7,621",MWh,1.0,38.0,5.0
2023-08-23 11:00:00,Zadarya,"9,14","9,418",MWh,1.0,38.0,5.0
2023-08-23 12:00:00,Zadarya,"7,617","7,703",MWh,1.0,38.0,5.0
2023-08-23 13:00:00,Zadarya,"5,46","5,29",MWh,1.0,37.0,5.0
2023-08-23 14:00:00,Zadarya,"2,812","2,655",MWh,1.0,36.0,5.0
2023-08-23 15:00:00,Zadarya,"0,592","0,554",MWh,0.0,33.0,4.0
2023-08-23 16:00:00,Zadarya,"0,022","0,006",MWh,0.0,31.0,4.0
2023-08-23 17:00:00,Zadarya,0,0,MWh,0.0,29.0,4.0
2023-08-23 18:00:00,Zadarya,0,0,MWh,0.0,26.0,2.0
2023-08-23 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-23 20:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-23 21:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-23 22:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-23 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-24 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-24 01:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-24 02:00:00,Zadarya,"0,026","0,011",MWh,0.0,23.0,2.0
2023-08-24 03:00:00,Zadarya,"0,427","0,432",MWh,0.0,25.0,2.0
2023-08-24 04:00:00,Zadarya,"2,45","2,439",MWh,0.0,27.0,2.0
2023-08-24 05:00:00,Zadarya,"5,178","5,253",MWh,0.0,30.0,2.0
2023-08-24 06:00:00,Zadarya,"7,457","7,538",MWh,0.0,32.0,2.0
2023-08-24 07:00:00,Zadarya,"9,067","9,149",MWh,0.0,34.0,3.0
2023-08-24 08:00:00,Zadarya,"10,033","10,294",MWh,0.0,36.0,3.0
2023-08-24 09:00:00,Zadarya,"10,47","10,513",MWh,0.0,37.0,3.0
2023-08-24 10:00:00,Zadarya,"10,043","10,194",MWh,0.0,38.0,3.0
2023-08-24 11:00:00,Zadarya,"9,107","9,35",MWh,0.0,38.0,3.0
2023-08-24 12:00:00,Zadarya,"7,589","7,67",MWh,0.0,37.0,3.0
2023-08-24 13:00:00,Zadarya,"5,44","5,379",MWh,0.0,35.0,2.0
2023-08-24 14:00:00,Zadarya,"2,801","2,619",MWh,0.0,34.0,2.0
2023-08-24 15:00:00,Zadarya,"0,59","0,486",MWh,0.0,32.0,2.0
2023-08-24 16:00:00,Zadarya,"0,022","0,004",MWh,0.0,30.0,2.0
2023-08-24 17:00:00,Zadarya,0,0,MWh,0.0,28.0,2.0
2023-08-24 18:00:00,Zadarya,0,0,MWh,0.0,25.0,2.0
2023-08-24 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-24 20:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-24 21:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-24 22:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-24 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-25 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-25 01:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-25 02:00:00,Zadarya,"0,026","0,012",MWh,0.0,23.0,2.0
2023-08-25 03:00:00,Zadarya,"0,426","0,48",MWh,0.0,25.0,2.0
2023-08-25 04:00:00,Zadarya,"2,444","2,379",MWh,0.0,27.0,2.0
2023-08-25 05:00:00,Zadarya,"5,165","5,153",MWh,0.0,30.0,2.0
2023-08-25 06:00:00,Zadarya,"7,439","7,584",MWh,0.0,32.0,2.0
2023-08-25 07:00:00,Zadarya,"9,045","9,414",MWh,0.0,34.0,3.0
2023-08-25 08:00:00,Zadarya,"10,008","10,455",MWh,0.0,36.0,3.0
2023-08-25 09:00:00,Zadarya,"10,444","10,817",MWh,0.0,37.0,3.0
2023-08-25 10:00:00,Zadarya,"10,018","10,473",MWh,0.0,38.0,3.0
2023-08-25 11:00:00,Zadarya,"9,084","9,385",MWh,0.0,38.0,3.0
2023-08-25 12:00:00,Zadarya,"7,57","7,75",MWh,0.0,37.0,3.0
2023-08-25 13:00:00,Zadarya,"5,427","5,379",MWh,0.0,35.0,2.0
2023-08-25 14:00:00,Zadarya,"2,794","2,588",MWh,0.0,34.0,2.0
2023-08-25 15:00:00,Zadarya,"0,588","0,487",MWh,0.0,32.0,2.0
2023-08-25 16:00:00,Zadarya,"0,022","0,004",MWh,0.0,30.0,2.0
2023-08-25 17:00:00,Zadarya,0,0,MWh,0.0,28.0,2.0
2023-08-25 18:00:00,Zadarya,0,0,MWh,0.0,25.0,2.0
2023-08-25 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-08-25 20:00:00,Zadarya,0,0,MWh,0.0,23.0,2.0
2023-08-25 21:00:00,Zadarya,0,0,MWh,0.0,22.0,2.0
2023-08-25 22:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-25 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-26 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-26 01:00:00,Zadarya,0,0,MWh,0.0,21.0,4.0
2023-08-26 02:00:00,Zadarya,"0,024","0,011",MWh,0.0,22.0,4.0
2023-08-26 03:00:00,Zadarya,"0,381","0,454",MWh,0.0,24.0,5.0
2023-08-26 04:00:00,Zadarya,"2,186","2,349",MWh,0.0,26.0,5.0
2023-08-26 05:00:00,Zadarya,"4,62","5,144",MWh,0.0,28.0,5.0
2023-08-26 06:00:00,Zadarya,"6,653","7,494",MWh,0.0,30.0,7.0
2023-08-26 07:00:00,Zadarya,"8,09","9,208",MWh,0.0,32.0,7.0
2023-08-26 08:00:00,Zadarya,"8,951","9,959",MWh,0.0,32.0,7.0
2023-08-26 09:00:00,Zadarya,"9,341","9,194",MWh,0.0,33.0,7.0
2023-08-26 10:00:00,Zadarya,"8,96","7,688",MWh,0.0,33.0,7.0
2023-08-26 11:00:00,Zadarya,"8,125","8,785",MWh,1.0,33.0,7.0
2023-08-26 12:00:00,Zadarya,"6,771","7,801",MWh,1.0,33.0,6.0
2023-08-26 13:00:00,Zadarya,"4,854","5,264",MWh,1.0,33.0,6.0
2023-08-26 14:00:00,Zadarya,"2,499","1,735",MWh,1.0,31.0,6.0
2023-08-26 15:00:00,Zadarya,"0,526","0,204",MWh,2.0,29.0,3.0
2023-08-26 16:00:00,Zadarya,"0,02","0,004",MWh,2.0,28.0,3.0
2023-08-26 17:00:00,Zadarya,0,0,MWh,2.0,27.0,3.0
2023-08-26 18:00:00,Zadarya,0,0,MWh,2.0,26.0,2.0
2023-08-26 19:00:00,Zadarya,0,0,MWh,4.0,25.0,2.0
2023-08-26 20:00:00,Zadarya,0,0,MWh,5.0,24.0,2.0
2023-08-26 21:00:00,Zadarya,0,0,MWh,5.0,23.0,3.0
2023-08-26 22:00:00,Zadarya,0,0,MWh,5.0,22.0,3.0
2023-08-26 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-27 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-27 01:00:00,Zadarya,0,0,MWh,7.0,19.0,4.0
2023-08-27 02:00:00,Zadarya,"0,008",0,MWh,7.0,18.0,4.0
2023-08-27 03:00:00,Zadarya,"0,319","0,04",MWh,7.0,18.0,2.0
2023-08-27 04:00:00,Zadarya,"1,799","0,185",MWh,7.0,19.0,2.0
2023-08-27 05:00:00,Zadarya,"3,876","1,05",MWh,7.0,19.0,2.0
2023-08-27 06:00:00,Zadarya,"5,561","2,378",MWh,7.0,20.0,5.0
2023-08-27 07:00:00,Zadarya,"6,749","5,007",MWh,7.0,21.0,5.0
2023-08-27 08:00:00,Zadarya,"7,594","0,797",MWh,7.0,22.0,5.0
2023-08-27 09:00:00,Zadarya,"7,755","0,55",MWh,7.0,22.0,5.0
2023-08-27 10:00:00,Zadarya,"7,52","2,087",MWh,7.0,23.0,5.0
2023-08-27 11:00:00,Zadarya,"6,897","0,901",MWh,7.0,22.0,5.0
2023-08-27 12:00:00,Zadarya,"5,658","0,215",MWh,7.0,22.0,7.0
2023-08-27 13:00:00,Zadarya,"3,968","0,1",MWh,7.0,22.0,7.0
2023-08-27 14:00:00,Zadarya,"1,932","0,104",MWh,5.0,22.0,7.0
2023-08-27 15:00:00,Zadarya,"0,359","0,488",MWh,5.0,20.0,5.0
2023-08-27 16:00:00,Zadarya,"0,003",0,MWh,5.0,19.0,5.0
2023-08-27 17:00:00,Zadarya,0,0,MWh,5.0,19.0,5.0
2023-08-27 18:00:00,Zadarya,0,0,MWh,5.0,19.0,5.0
2023-08-27 19:00:00,Zadarya,0,0,MWh,5.0,18.0,5.0
2023-08-27 20:00:00,Zadarya,0,0,MWh,5.0,18.0,5.0
2023-08-27 21:00:00,Zadarya,0,0,MWh,5.0,17.0,3.0
2023-08-27 22:00:00,Zadarya,0,0,MWh,5.0,17.0,3.0
2023-08-27 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-28 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-28 01:00:00,Zadarya,0,0,MWh,3.0,18.0,2.0
2023-08-28 02:00:00,Zadarya,"0,009",0,MWh,2.0,19.0,2.0
2023-08-28 03:00:00,Zadarya,"0,372","0,362",MWh,1.0,21.0,2.0
2023-08-28 04:00:00,Zadarya,"2,099","1,781",MWh,0.0,23.0,2.0
2023-08-28 05:00:00,Zadarya,"4,522","5,25",MWh,0.0,25.0,2.0
2023-08-28 06:00:00,Zadarya,"6,488","7,805",MWh,0.0,27.0,2.0
2023-08-28 07:00:00,Zadarya,"7,874","9,782",MWh,0.0,28.0,3.0
2023-08-28 08:00:00,Zadarya,"8,86","10,958",MWh,0.0,29.0,3.0
2023-08-28 09:00:00,Zadarya,"9,048","11,482",MWh,0.0,30.0,3.0
2023-08-28 10:00:00,Zadarya,"8,774","9,401",MWh,0.0,30.0,3.0
2023-08-28 11:00:00,Zadarya,"8,047","9,974",MWh,0.0,30.0,3.0
2023-08-28 12:00:00,Zadarya,"6,601","7,904",MWh,0.0,29.0,3.0
2023-08-28 13:00:00,Zadarya,"4,63","5,335",MWh,0.0,28.0,2.0
2023-08-28 14:00:00,Zadarya,"2,254","1,919",MWh,0.0,27.0,2.0
2023-08-28 15:00:00,Zadarya,"0,418","0,602",MWh,0.0,25.0,2.0
2023-08-28 16:00:00,Zadarya,"0,004","0,004",MWh,0.0,23.0,2.0
2023-08-28 17:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-28 18:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-08-28 19:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-08-28 20:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-08-28 21:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-08-28 22:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-08-28 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-29 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-29 01:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-08-29 02:00:00,Zadarya,"0,011","0,009",MWh,0.0,19.0,2.0
2023-08-29 03:00:00,Zadarya,"0,423","0,518",MWh,0.0,21.0,2.0
2023-08-29 04:00:00,Zadarya,"2,387","2,49",MWh,0.0,23.0,2.0
2023-08-29 05:00:00,Zadarya,"5,142","5,439",MWh,0.0,25.0,2.0
2023-08-29 06:00:00,Zadarya,"7,378","7,989",MWh,0.0,27.0,2.0
2023-08-29 07:00:00,Zadarya,"8,954","9,727",MWh,0.0,28.0,3.0
2023-08-29 08:00:00,Zadarya,"10,075","10,651",MWh,0.0,29.0,3.0
2023-08-29 09:00:00,Zadarya,"10,289","10,989",MWh,0.0,30.0,3.0
2023-08-29 10:00:00,Zadarya,"9,977","10,749",MWh,0.0,31.0,3.0
2023-08-29 11:00:00,Zadarya,"9,151","9,732",MWh,0.0,30.0,3.0
2023-08-29 12:00:00,Zadarya,"7,507","7,876",MWh,0.0,29.0,3.0
2023-08-29 13:00:00,Zadarya,"5,265","5,34",MWh,0.0,28.0,2.0
2023-08-29 14:00:00,Zadarya,"2,563","2,415",MWh,0.0,27.0,2.0
2023-08-29 15:00:00,Zadarya,"0,476","0,356",MWh,0.0,25.0,2.0
2023-08-29 16:00:00,Zadarya,"0,004",0,MWh,0.0,23.0,2.0
2023-08-29 17:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-08-29 18:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-08-29 19:00:00,Zadarya,0,0,MWh,1.0,18.0,2.0
2023-08-29 20:00:00,Zadarya,0,0,MWh,2.0,18.0,2.0
2023-08-29 21:00:00,Zadarya,0,0,MWh,3.0,17.0,2.0
2023-08-29 22:00:00,Zadarya,0,0,MWh,3.0,17.0,2.0
2023-08-29 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-30 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-30 01:00:00,Zadarya,0,0,MWh,4.0,19.0,4.0
2023-08-30 02:00:00,Zadarya,"0,002","0,004",MWh,4.0,20.0,4.0
2023-08-30 03:00:00,Zadarya,"0,069","0,343",MWh,5.0,23.0,5.0
2023-08-30 04:00:00,Zadarya,"0,39","0,219",MWh,7.0,24.0,5.0
2023-08-30 05:00:00,Zadarya,"0,84","0,738",MWh,7.0,25.0,5.0
2023-08-30 06:00:00,Zadarya,"1,205","2,5",MWh,7.0,26.0,6.0
2023-08-30 07:00:00,Zadarya,"1,462","3,018",MWh,7.0,27.0,6.0
2023-08-30 08:00:00,Zadarya,"1,645","3,115",MWh,7.0,28.0,6.0
2023-08-30 09:00:00,Zadarya,"1,68","5,09",MWh,7.0,28.0,6.0
2023-08-30 10:00:00,Zadarya,"1,629","2,66",MWh,7.0,28.0,6.0
2023-08-30 11:00:00,Zadarya,"1,494","1,922",MWh,7.0,28.0,6.0
2023-08-30 12:00:00,Zadarya,"1,226","1,149",MWh,7.0,26.0,4.0
2023-08-30 13:00:00,Zadarya,"0,86","0,961",MWh,7.0,24.0,4.0
2023-08-30 14:00:00,Zadarya,"0,419","0,786",MWh,6.0,23.0,4.0
2023-08-30 15:00:00,Zadarya,"0,078","0,002",MWh,6.0,22.0,3.0
2023-08-30 16:00:00,Zadarya,"0,001",0,MWh,6.0,21.0,3.0
2023-08-30 17:00:00,Zadarya,0,0,MWh,6.0,20.0,3.0
2023-08-30 18:00:00,Zadarya,0,0,MWh,5.0,19.0,1.0
2023-08-30 19:00:00,Zadarya,0,0,MWh,3.0,18.0,1.0
2023-08-30 20:00:00,Zadarya,0,0,MWh,2.0,18.0,1.0
2023-08-30 21:00:00,Zadarya,0,0,MWh,1.0,18.0,2.0
2023-08-30 22:00:00,Zadarya,0,0,MWh,1.0,17.0,2.0
2023-08-30 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-31 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-08-31 01:00:00,Zadarya,0,0,MWh,0.0,14.0,3.0
2023-08-31 02:00:00,Zadarya,"0,01","0,001",MWh,0.0,15.0,3.0
2023-08-31 03:00:00,Zadarya,"0,409","0,175",MWh,1.0,16.0,4.0
2023-08-31 04:00:00,Zadarya,"2,309","1,189",MWh,1.0,18.0,4.0
2023-08-31 05:00:00,Zadarya,"4,974","4,182",MWh,1.0,20.0,4.0
2023-08-31 06:00:00,Zadarya,"7,137","5,632",MWh,0.0,21.0,4.0
2023-08-31 07:00:00,Zadarya,"8,661","10,584",MWh,0.0,23.0,4.0
2023-08-31 08:00:00,Zadarya,"9,746","11,288",MWh,0.0,24.0,4.0
2023-08-31 09:00:00,Zadarya,"9,953","11,633",MWh,0.0,24.0,4.0
2023-08-31 10:00:00,Zadarya,"9,651","11,409",MWh,0.0,25.0,4.0
2023-08-31 11:00:00,Zadarya,"8,852","10,203",MWh,0.0,26.0,4.0
2023-08-31 12:00:00,Zadarya,"7,261","8,255",MWh,0.0,26.0,4.0
2023-08-31 13:00:00,Zadarya,"5,093","5,767",MWh,0.0,24.0,4.0
2023-08-31 14:00:00,Zadarya,"2,48","2,669",MWh,0.0,22.0,4.0
2023-08-31 15:00:00,Zadarya,"0,46","0,383",MWh,0.0,20.0,3.0
2023-08-31 16:00:00,Zadarya,"0,004",0,MWh,0.0,19.0,3.0
2023-08-31 17:00:00,Zadarya,0,0,MWh,0.0,18.0,3.0
2023-08-31 18:00:00,Zadarya,0,0,MWh,0.0,16.0,2.0
2023-08-31 19:00:00,Zadarya,0,0,MWh,0.0,15.0,2.0
2023-08-31 20:00:00,Zadarya,0,0,MWh,0.0,15.0,2.0
2023-08-31 21:00:00,Zadarya,0,0,MWh,0.0,14.0,3.0
2023-08-31 22:00:00,Zadarya,0,0,MWh,0.0,14.0,3.0
2023-08-31 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-01 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-01 01:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-01 02:00:00,Zadarya,"0,011","0,005",MWh,0.0,19.0,2.0
2023-09-01 03:00:00,Zadarya,"0,425","0,399",MWh,0.0,21.0,2.0
2023-09-01 04:00:00,Zadarya,"2,399","2,607",MWh,0.0,23.0,2.0
2023-09-01 05:00:00,Zadarya,"5,168","5,694",MWh,0.0,24.0,2.0
2023-09-01 06:00:00,Zadarya,"7,415","8,2",MWh,0.0,25.0,2.0
2023-09-01 07:00:00,Zadarya,"8,999","9,957",MWh,0.0,27.0,3.0
2023-09-01 08:00:00,Zadarya,"10,125","11,087",MWh,0.0,28.0,3.0
2023-09-01 09:00:00,Zadarya,"10,341","11,516",MWh,0.0,29.0,3.0
2023-09-01 10:00:00,Zadarya,"10,027","11,227",MWh,0.0,29.0,3.0
2023-09-01 11:00:00,Zadarya,"9,197","10,081",MWh,0.0,29.0,3.0
2023-09-01 12:00:00,Zadarya,"7,544","8,179",MWh,0.0,28.0,3.0
2023-09-01 13:00:00,Zadarya,"5,291","5,623",MWh,0.0,27.0,2.0
2023-09-01 14:00:00,Zadarya,"2,576","2,587",MWh,0.0,26.0,2.0
2023-09-01 15:00:00,Zadarya,"0,478","0,376",MWh,0.0,25.0,2.0
2023-09-01 16:00:00,Zadarya,"0,004",0,MWh,0.0,23.0,2.0
2023-09-01 17:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-09-01 18:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-09-01 19:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-01 20:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-01 21:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-09-01 22:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-09-01 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-02 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-02 01:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-02 02:00:00,Zadarya,"0,011","0,003",MWh,0.0,19.0,2.0
2023-09-02 03:00:00,Zadarya,"0,42","0,402",MWh,0.0,21.0,2.0
2023-09-02 04:00:00,Zadarya,"2,369","2,576",MWh,0.0,23.0,2.0
2023-09-02 05:00:00,Zadarya,"5,103","5,661",MWh,0.0,24.0,2.0
2023-09-02 06:00:00,Zadarya,"7,322","8,102",MWh,0.0,25.0,2.0
2023-09-02 07:00:00,Zadarya,"8,886","9,795",MWh,0.0,27.0,3.0
2023-09-02 08:00:00,Zadarya,"9,999","10,826",MWh,0.0,28.0,3.0
2023-09-02 09:00:00,Zadarya,"10,211","11,194",MWh,0.0,29.0,3.0
2023-09-02 10:00:00,Zadarya,"9,902","10,95",MWh,0.0,29.0,3.0
2023-09-02 11:00:00,Zadarya,"9,082","9,87",MWh,0.0,29.0,3.0
2023-09-02 12:00:00,Zadarya,"7,45","8,084",MWh,0.0,28.0,3.0
2023-09-02 13:00:00,Zadarya,"5,225","5,588",MWh,0.0,27.0,2.0
2023-09-02 14:00:00,Zadarya,"2,544","2,548",MWh,0.0,26.0,2.0
2023-09-02 15:00:00,Zadarya,"0,472","0,343",MWh,0.0,25.0,2.0
2023-09-02 16:00:00,Zadarya,"0,004",0,MWh,0.0,23.0,2.0
2023-09-02 17:00:00,Zadarya,0,0,MWh,0.0,21.0,2.0
2023-09-02 18:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-09-02 19:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-02 20:00:00,Zadarya,0,0,MWh,0.0,18.0,2.0
2023-09-02 21:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-09-02 22:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-09-02 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-03 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-09-03 01:00:00,Zadarya,0,0,MWh,1.0,17.0,2.0
2023-09-03 02:00:00,Zadarya,"0,001","0,003",MWh,2.0,18.0,2.0
2023-09-03 03:00:00,Zadarya,"0,159","0,374",MWh,2.0,19.0,2.0
